Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,2,39.81071706,5.768582344,0.34
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,3,25.11886432,4.899329185,0.37
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,4,15.84893192,4.80627203,0.36
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,5,10,5.91018486,0.32
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,6,6.309573445,6.981844902,0.3
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,7,3.981071706,8.986673355,0.25
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,8,2.511886432,14.94298172,0.23
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,9,1.584893192,16.5660553,0.23
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,High Pass,10,1,11.0268364,0.26
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,0,1,5.687007427,0.26
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,1,1.584893192,7.118562222,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,2,2.511886432,5.986018658,0.31
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,3,3.981071706,2.973441839,0.45
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,4,6.309573445,2.344422817,0.38
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,5,10,3.611403704,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,6,15.84893192,4.017691612,0.09
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,7,25.11886432,4.990606785,0.07
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,8,39.81071706,6.508758545,0.09
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,9,63.09573445,6.309840679,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Low Pass,10,100,5.025401115,0.1
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,0,1,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,1,0.630957344,5.186330795,0.36
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,2,0.398107171,3.61540246,0.39
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,3,0.251188643,2.763747215,0.4
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,4,0.158489319,2.821422338,0.25
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,5,0.1,3.164207697,0.13
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,6,0.063095734,3.673337936,0.14
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,7,0.039810717,3.895534992,0.11
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,8,0.025118864,4.180234909,0.11
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,9,0.015848932,4.492590427,0.07
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Contrast,10,0.01,4.959640026,0.05
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,1,18,7.908590317,0.34
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,2,36,6.695378304,0.38
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,3,54,4.48825264,0.38
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,4,72,4.324475765,0.32
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,5,90,3.663254976,0.31
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,6,108,3.710400581,0.26
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,7,126,3.87875247,0.21
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,8,144,4.232368946,0.13
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,9,162,4.78843832,0.11
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Phase Scrambling,10,180,4.523377895,0.14
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,0,0,8.809556007,0.27
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,1,-0.1,6.846478462,0.32
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,2,-0.2,5.309121609,0.35
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,3,-0.3,4.050634861,0.39
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,4,-0.4,3.09611392,0.51
RIB (N=2),Gabor,VGG16,None,1,42,contours_inverted,Darken,5,-0.5,2.618130445,0.54
