Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,0,0,14.4798317,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,1,0.1,12.69552326,0.35
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,2,0.2,10.63639927,0.4
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,3,0.3,8.667642593,0.45
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,4,0.4,9.287220001,0.39
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,5,0.5,9.145359993,0.42
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,6,0.6,11.62304401,0.3
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,7,0.7,10.01261616,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,8,0.8,14.65832615,0.17
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,9,0.9,17.61563301,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Uniform,10,1,20.58752251,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,0,0,14.4798317,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,1,0.1,20.54690742,0.16
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,2,0.2,19.97079659,0.16
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,3,0.3,23.12386894,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,4,0.4,28.22515869,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,5,0.5,35.23297882,0.11
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,6,0.6,46.97134399,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,7,0.7,66.22003937,0.09
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,8,0.8,85.66062164,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,9,0.9,91.08491516,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,Salt and Pepper,10,1,100.8245773,0.1
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,0,100,10.91031265,0.31
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,1,63.09573445,11.15272427,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,2,39.81071706,11.65177631,0.34
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,3,25.11886432,12.08827496,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,4,15.84893192,13.53456306,0.28
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes_inverted,High Pass,5,10,13.45703888,0.26
