Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
RIB (N=4),Gabor,VGG16,None,1,42,contours,Rotation,3,270,2495618.25,0.09
RIB (N=4),Gabor,VGG16,None,1,42,contours,Invert,0,0,1877636,0.08
RIB (N=4),Gabor,VGG16,None,1,42,contours,Invert,1,1,2714856.25,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,1,0.1,2.907104731,0.35
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,2,0.2,2.767687798,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,3,0.3,2.526664734,0.4
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,4,0.4,2.487842798,0.38
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,5,0.5,2.551189661,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,6,0.6,2.817627907,0.33
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,7,0.7,3.012224436,0.29
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,8,0.8,3.203778982,0.25
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,9,0.9,3.809444189,0.22
Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,10,1,4.291508675,0.18
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,1,0.1,2.476469994,0.31
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,2,0.2,3.047385454,0.3
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,3,0.3,3.515685797,0.23
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,4,0.4,4.184690952,0.17
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,5,0.5,4.508546829,0.14
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,6,0.6,4.724155426,0.16
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,7,0.7,4.975148678,0.12
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,8,0.8,4.679481506,0.11
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,9,0.9,4.584262848,0.08
Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,10,1,4.547781467,0.11
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,0,100,6.466748238,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,1,63.09573445,6.777976513,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,2,39.81071706,7.143777847,0.35
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,3,25.11886432,7.256731033,0.36
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,4,15.84893192,6.056829453,0.39
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,5,10,4.866438389,0.38
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,6,6.309573445,4.010954857,0.4
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,7,3.981071706,3.068937302,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,8,2.511886432,2.566342831,0.27
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,9,1.584893192,2.379034519,0.29
Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,10,1,2.203729868,0.28
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,0,1,2.923845291,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,1,1.584893192,2.898409128,0.39
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,2,2.511886432,2.884542465,0.38
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,3,3.981071706,2.404841423,0.44
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,4,6.309573445,3.423063278,0.23
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,5,10,5.651671886,0.11
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,6,15.84893192,6.548662663,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,7,25.11886432,5.829266548,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,8,39.81071706,5.6275177,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,9,63.09573445,5.511323452,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,10,100,6.198947906,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,0,1,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,1,0.630957344,3.040886164,0.35
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,2,0.398107171,3.208615065,0.4
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,3,0.251188643,3.106481552,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,4,0.158489319,2.656638145,0.33
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,5,0.1,2.418250561,0.26
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,6,0.063095734,2.618375778,0.17
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,7,0.039810717,3.045831203,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,8,0.025118864,3.713048458,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,9,0.015848932,4.297794819,0.05
Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,10,0.01,4.72600174,0.09
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,1,18,2.796867132,0.36
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,2,36,2.571289063,0.39
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,3,54,2.496089697,0.38
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,4,72,2.230470419,0.4
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,5,90,2.232882977,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,6,108,2.430073261,0.31
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,7,126,2.954151869,0.25
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,8,144,3.780082703,0.17
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,9,162,3.969108582,0.13
Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,10,180,4.102882862,0.15
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,1,-0.1,3.136133671,0.33
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,2,-0.2,3.400299072,0.31
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,3,-0.3,4.115931988,0.33
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,4,-0.4,5.157580376,0.31
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,5,-0.5,6.831310272,0.35
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,6,-0.6,7.340074539,0.35
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,7,-0.7,6.758088589,0.33
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,8,-0.8,3.509657621,0.39
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,9,-0.9,1.81149292,0.37
Recurrent,Gabor,VGG16,None,1,42,contours,Darken,10,-1,3.127370358,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,1,0.1,2.972504377,0.33
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,2,0.2,2.914227486,0.35
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,3,0.3,2.841400385,0.34
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,4,0.4,2.753907442,0.34
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,5,0.5,2.601400375,0.36
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,6,0.6,2.371899128,0.38
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,7,0.7,2.147814512,0.38
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,8,0.8,2.050081253,0.34
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,9,0.9,2.334198475,0.22
Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,10,1,5.059126377,0.1
Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,1,90,5.5736022,0.09
Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,2,180,5.195760727,0.16
Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,3,270,5.618680954,0.12
Recurrent,Gabor,VGG16,None,1,42,contours,Invert,0,0,3.03874135,0.32
Recurrent,Gabor,VGG16,None,1,42,contours,Invert,1,1,2.770300388,0.34
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,1,0.1,27810.81055,0.19
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,2,0.2,683.2949829,0.22
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,3,0.3,51.03085327,0.22
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,4,0.4,7.3700881,0.26
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,5,0.5,4.248634815,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,6,0.6,3.658781767,0.18
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,7,0.7,3.331726313,0.19
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,8,0.8,3.445328951,0.12
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,9,0.9,3.637157917,0.12
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Uniform,10,1,3.651425362,0.12
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,1,0.1,14.87018394,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,2,0.2,4.746294975,0.11
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,3,0.3,3.999243259,0.12
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,4,0.4,4.219713688,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,5,0.5,7.487263203,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,6,0.6,5.3898983,0.12
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,7,0.7,22.25136757,0.09
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,8,0.8,8.469018936,0.09
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,9,0.9,17.75012398,0.11
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Salt and Pepper,10,1,20.25675201,0.11
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,0,100,15.7326231,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,1,63.09573445,18.19508362,0.31
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,2,39.81071706,24.88539124,0.3
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,3,25.11886432,37.09932709,0.28
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,4,15.84893192,39.85797501,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,5,10,33.73335648,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,6,6.309573445,22.17271042,0.26
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,7,3.981071706,12.24324989,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,8,2.511886432,11.59722614,0.28
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,9,1.584893192,14.36175537,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,High Pass,10,1,12.83065319,0.32
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,0,1,49319.76172,0.22
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,1,1.584893192,1847.532715,0.28
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,2,2.511886432,15.69002724,0.35
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,3,3.981071706,6.770240307,0.39
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,4,6.309573445,3.211687088,0.32
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,5,10,3.267537594,0.09
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,6,15.84893192,4.162901402,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,7,25.11886432,4.20498848,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,8,39.81071706,4.387700081,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,9,63.09573445,4.892553806,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Low Pass,10,100,5.201889515,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,0,1,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,1,0.630957344,30.36691475,0.25
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,2,0.398107171,7.479093552,0.33
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,3,0.251188643,4.409595966,0.36
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,4,0.158489319,2.926038265,0.38
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,5,0.1,2.368221521,0.33
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,6,0.063095734,2.308793783,0.25
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,7,0.039810717,2.57525444,0.17
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,8,0.025118864,2.866675615,0.12
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,9,0.015848932,3.246538401,0.06
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Contrast,10,0.01,3.68606472,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,1,18,949007.1875,0.15
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,2,36,195124.4531,0.19
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,3,54,15780.50977,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,4,72,4675.713867,0.3
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,5,90,11.04466915,0.29
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,6,108,3.695985794,0.32
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,7,126,3.29257679,0.23
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,8,144,3.996570826,0.18
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,9,162,4.380661488,0.11
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Phase Scrambling,10,180,4.500814915,0.14
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,1,-0.1,36260.19531,0.21
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,2,-0.2,1849.012817,0.23
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,3,-0.3,182.121048,0.22
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,4,-0.4,29.40758324,0.23
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,5,-0.5,13.76297283,0.27
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,6,-0.6,8.31979084,0.33
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,7,-0.7,4.832736492,0.4
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,8,-0.8,2.718939304,0.4
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,9,-0.9,2.060703278,0.34
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Darken,10,-1,3.676917791,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,1,0.1,889787.375,0.15
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,2,0.2,181261.9375,0.18
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,3,0.3,22341.68164,0.25
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,4,0.4,5310.755859,0.28
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,5,0.5,2826.176514,0.29
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,6,0.6,602.4229126,0.33
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,7,0.7,4.672135353,0.35
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,8,0.8,3.298040867,0.36
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,9,0.9,2.530480623,0.35
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Brighten,10,1,3.552881479,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,1,90,3082672.75,0.1
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,2,180,2981387.75,0.18
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Rotation,3,270,3536940.75,0.06
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Invert,0,0,3200235.75,0.13
RIB Recurrent,Gabor,VGG16,None,1,42,contours,Invert,1,1,2.381993294,0.2
