Model,Convolution,Base,Weights,Trial,Seed,Set,Noise,LI,Level,Loss,Accuracy
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,2,-0.2,17.77315712,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,3,-0.3,15.42521381,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,4,-0.4,13.20678425,0.31
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,5,-0.5,10.25481224,0.35
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,6,-0.6,8.144224167,0.36
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,7,-0.7,5.814201832,0.39
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,8,-0.8,4.164877415,0.41
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,9,-0.9,2.850250244,0.4
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Darken,10,-1,6.704518318,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,0,0,24.39782143,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,1,0.1,18.5071125,0.29
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,2,0.2,13.54039097,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,3,0.3,9.80314064,0.31
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,4,0.4,6.978435516,0.34
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,5,0.5,5.059495926,0.38
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,6,0.6,3.841005564,0.41
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,7,0.7,3.13572073,0.41
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,8,0.8,2.758272171,0.44
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,9,0.9,2.379585505,0.39
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Brighten,10,1,4.15656662,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Rotation,0,0,24.39782143,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Rotation,1,90,30.22039032,0.1
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Rotation,2,180,218.5451202,0.12
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Rotation,3,270,580.6529541,0.11
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Invert,0,0,24.39782143,0.3
Gabor_VGG16,Gabor,VGG16,None,1,42,silhouettes,Invert,1,1,23.64299583,0.29
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,0,0,24.17987823,0.25
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,1,0.1,20.66169167,0.32
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,2,0.2,17.01605797,0.35
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,3,0.3,11.60478592,0.35
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,4,0.4,9.91446209,0.42
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,5,0.5,9.807268143,0.36
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,6,0.6,8.440813065,0.33
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,7,0.7,9.856426239,0.2
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,8,0.8,11.40008163,0.19
RIB (N=2),Gabor,VGG16,None,1,42,silhouettes,Uniform,9,0.9,12.48985004,0.11
