epoch,acc,loss,val_acc,val_loss
47,0.9170600175857544,0.24521897733211517,0.8424000144004822,0.5956412553787231
48,0.9152200222015381,0.24442897737026215,0.8496000170707703,0.5742026567459106
49,0.9169600009918213,0.43516749143600464,0.8485000133514404,0.6040587425231934
50,0.9163600206375122,0.30735835433006287,0.8496000170707703,0.5879996418952942
51,0.916159987449646,0.49771848320961,0.850600004196167,0.6220100522041321
52,0.9159600138664246,0.2432536482810974,0.8514999747276306,0.5871994495391846
53,0.9152399897575378,0.25682827830314636,0.8518000245094299,0.5735228657722473
54,0.9166200160980225,0.24487939476966858,0.8478000164031982,0.5808044075965881
55,0.9150999784469604,0.9568238854408264,0.8468999862670898,0.6649065017700195
56,0.9160400032997131,0.24434228241443634,0.8471999764442444,0.614063560962677
57,0.9156000018119812,0.3367214798927307,0.849399983882904,0.5912816524505615
58,0.9146400094032288,0.24744534492492676,0.8511999845504761,0.5789316296577454
59,0.9159799814224243,0.25308045744895935,0.845300018787384,0.6284646987915039
60,0.9159799814224243,0.24431566894054413,0.8528000116348267,0.5789145827293396
61,0.9165400266647339,0.24875779449939728,0.8468999862670898,0.5868152976036072
62,0.9154599905014038,0.24541431665420532,0.8492000102996826,0.602988064289093
63,0.91566002368927,0.2518308162689209,0.8492000102996826,0.5864667296409607
64,0.9163600206375122,0.24244847893714905,0.8461999893188477,0.6026039719581604
65,0.9162200093269348,0.2421392947435379,0.8522999882698059,0.5766314268112183
66,0.9153000116348267,0.2761085629463196,0.8458999991416931,0.5951529741287231
67,0.9166399836540222,0.24337999522686005,0.8428000211715698,0.7061934471130371
68,0.9154000282287598,0.24526546895503998,0.8531000018119812,0.5925922989845276
69,0.9168000221252441,0.24740144610404968,0.853600025177002,0.5651699304580688
70,0.9154599905014038,0.7999956011772156,0.8463000059127808,0.6019967198371887
71,0.9166799783706665,0.35326260328292847,0.8482999801635742,0.5961297750473022
72,0.9153000116348267,0.2561298906803131,0.8503999710083008,0.5830850005149841
73,0.9164999723434448,1.1194889545440674,0.8457000255584717,0.6764700412750244
74,0.9168999791145325,0.24403773248195648,0.8468000292778015,0.5973761677742004
75,0.9162200093269348,0.24497129023075104,0.847100019454956,0.5991801023483276
76,0.9159799814224243,0.43081802129745483,0.8453999757766724,0.5956692099571228
77,0.9159799814224243,0.3764512538909912,0.8496999740600586,0.5892135500907898
78,0.9154999852180481,0.26447340846061707,0.8478999733924866,0.5913745760917664
79,0.916700005531311,0.24581964313983917,0.8474000096321106,0.5863358974456787
80,0.9151600003242493,0.3641822934150696,0.8485999703407288,0.5768150687217712
81,0.9168800115585327,0.5600400567054749,0.8513000011444092,0.5895025134086609
82,0.9153000116348267,0.2498248964548111,0.8478000164031982,0.5852722525596619
83,0.9157400131225586,0.24323824048042297,0.8474000096321106,0.5926826596260071
84,0.9160199761390686,0.2894487977027893,0.8493000268936157,0.5801354050636292
85,0.9154999852180481,0.24677281081676483,0.8490999937057495,0.5883687138557434
86,0.9142600297927856,0.29389625787734985,0.8468999862670898,0.5974314212799072
87,0.9169399738311768,0.2544041574001312,0.8458999991416931,0.5876017808914185
88,0.9150599837303162,0.5662867426872253,0.8496999740600586,0.5843995809555054
89,0.9156200289726257,1.3534141778945923,0.8485999703407288,0.8568482398986816
90,0.9157199859619141,0.24398969113826752,0.8507000207901001,0.5935401320457458
91,0.9156799912452698,0.32084083557128906,0.8551999926567078,0.5772866606712341
92,0.9169800281524658,0.24589382112026215,0.847000002861023,0.5988134741783142
93,0.9156399965286255,0.24567048251628876,0.8454999923706055,0.5836642384529114
94,0.9167799949645996,0.24486133456230164,0.8489000201225281,0.5947561264038086
95,0.9158599972724915,0.2433391958475113,0.8471999764442444,0.5852874517440796
96,0.9148600101470947,0.9414087533950806,0.8503999710083008,0.5837344527244568
97,0.9164199829101562,0.38678207993507385,0.8500999808311462,0.5853081345558167
98,0.9146000146865845,0.24697408080101013,0.8495000004768372,0.5866703391075134
99,0.9157400131225586,0.27617526054382324,0.8461999893188477,0.5887406468391418
0,0.91566002368927,0.2518506944179535,0.8460999727249146,0.5978677868843079
1,0.9175800085067749,0.2900960445404053,0.8458999991416931,0.5959044694900513
